id,slug,name,is_active,module_exists,reason_code,reason_detail,source_type,integration_method,crawl_frequency,expected_event_count,health_tags,active_months,last_crawled_at,last_crawled_age_days,owner_portal_id,url
794,atlanta-community-food-bank,Atlanta Community Food Bank,False,True,auto_zero_events_deactivated,Source carries health tag zero-events-deactivated (auto-disabled after repeated zero-event success runs).,organization,,daily,15,['zero-events-deactivated'],,2026-02-18T17:31:21.108277+00:00,1,cf53e4b1-7689-42bd-9a50-042a87fb5bbd,https://www.acfb.org/volunteer
523,sister-louisas,Sister Louisa's Church,False,True,auto_zero_events_deactivated,Source carries health tag zero-events-deactivated (auto-disabled after repeated zero-event success runs).,venue,html,daily,11,['zero-events-deactivated'],,2026-02-18T17:33:12.113677+00:00,1,74c2f211-ee11-453d-8386-ac2861705695,https://www.churchbar.net
525,bookhouse-pub,Bookhouse Pub,False,True,blocked_closed_source,Slug is in BLOCKED_SOURCE_SLUGS (permanently closed/blocked in crawler runtime).,venue,html,daily,,[],,2026-02-10T05:13:39.774201+00:00,10,,https://www.bookhousepub.com
115,orpheus-brewing,Orpheus Brewing,False,True,blocked_closed_source,Slug is in BLOCKED_SOURCE_SLUGS (permanently closed/blocked in crawler runtime).,scrape,playwright,daily,,[],,2026-02-10T05:06:50.52365+00:00,,74c2f211-ee11-453d-8386-ac2861705695,https://www.orpheusbrewing.com
536,torched-hop,Torched Hop Brewing,False,True,blocked_closed_source,Slug is in BLOCKED_SOURCE_SLUGS (permanently closed/blocked in crawler runtime).,venue,html,daily,,[],,2026-02-10T05:32:18.252873+00:00,10,,https://torchedhop.com
515,flatiron,Flatiron,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:14:16.302927+00:00,10,,https://www.flatironatlanta.com
522,highland-tap,Highland Tap,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,llm_crawler,daily,,[],,2026-02-10T05:27:54.878232+00:00,10,,https://www.highlandtap.com
524,ladybird-grove,Ladybird Grove & Mess Hall,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:10:31.230025+00:00,10,,https://www.ladybirdatlanta.com
538,manuels-tavern,Manuel's Tavern,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:32:16.534512+00:00,10,,https://manuelstavern.com
520,moes-and-joes,Moe's and Joe's,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-09T10:02:56.715114+00:00,11,,https://www.moesandjoes.com
517,mother-bar,Mother Bar,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-09T10:03:24.155078+00:00,11,,https://www.motheredgewood.com
518,nonis,Noni's Bar & Deli,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:12:43.828484+00:00,10,,https://www.nonisbar.com
533,sidebar,Sidebar,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:10:31.725796+00:00,10,,https://www.sidebaratlanta.com
514,the-glenwood,The Glenwood,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:12:46.046121+00:00,10,,https://www.theglenwoodatl.com
535,the-painted-duck,The Painted Duck,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-07T06:35:03.018878+00:00,13,,https://thepaintedduck.com
528,the-square-pub,The Square Pub,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-09T10:03:11.757153+00:00,11,,https://www.thesquarepub.com
512,the-vortex,The Vortex Bar & Grill,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:11:38.177765+00:00,10,,https://www.thevortexatl.com
529,twains-brewpub,Twain's Brewpub & Billiards,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:10:29.289076+00:00,10,,https://www.twainsbilliards.com
527,victory-sandwich-bar,Victory Sandwich Bar,False,True,missing_owner_portal_id,owner_portal_id is null; portal isolation requirements may block activation.,venue,html,daily,,[],,2026-02-10T05:10:37.575973+00:00,10,,https://www.victorysandwichbar.com
186,atlanta-art-fair,Atlanta Art Fair,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,organization,playwright,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantaartfair.com
721,atlanta-salsa-bachata-festival,Atlanta Salsa & Bachata Festival,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantasbf.com/
170,folklore-haunted,Folklore Haunted House,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,venue,playwright,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.folklorehh.com
195,hawks-bars,Atlanta Hawks Bar Network,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,organization,html,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.nba.com/hawks
176,irwin-street-cooking,The Cooking School at Irwin Street,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,venue,playwright,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.irwinstreet.com
148,lyfe-atlanta,LYFE Atlanta,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,venue,html,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.lyfeatl.com
355,mobilize-dekalb-dems,DeKalb County Democrats (Mobilize),False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,mobilize,llm_crawler,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.mobilize.us/dekalbdems/
361,mobilize-hrc-georgia,HRC in Georgia (Mobilize),False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,mobilize,llm_crawler,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.mobilize.us/hrcingeorgia/
182,moods-music,Moods Music,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,venue,playwright,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.moodsmusic.com
649,one-musicfest,ONE Musicfest,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://onemusicfest.com
184,paranoia-haunted,Paranoia Haunted House,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,venue,playwright,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.paranoiaquestrooms.com
275,spaceman-rooftop,Spaceman Rooftop,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,scrape,html,weekly,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.spacemanrooftop.com
272,sports-social,Sports Social,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,scrape,html,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.sportssocial.com
53,venkmans,Venkman's,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,scrape,playwright,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.venkmans.com
173,vista-yoga,Vista Yoga,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,venue,playwright,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.vistayogaatl.com/workshops
159,zucot-gallery,Zucot Gallery,False,True,never_crawled_or_onboarding_pending,No last_crawled_at recorded; source appears unvalidated/onboarding incomplete.,venue,html,twice_weekly,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.zucotgallery.com
1052,a-queens-tea-party,A Queens Tea Party,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,venue,crawler,weekly,,[],,,,,https://www.aqueensteapartyatl.com/
601,a3c-festival,A3C Festival & Conference,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,0,[],,2026-02-16T05:11:50.471067+00:00,4,74c2f211-ee11-453d-8386-ac2861705695,https://a3cconference.com
657,acworth-beer-wine-fest,Acworth Beer & Wine Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.acworth.com
754,acworth-dragon-boat-festival,Acworth Dragon Boat Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.acworth.com
583,afropunk-atlanta,AfroPunk Atlanta,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,0,[],,2026-02-16T05:51:04.799087+00:00,4,74c2f211-ee11-453d-8386-ac2861705695,https://afropunk.com
746,aids-walk-atlanta,AIDS Walk Atlanta & 5K Run,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,cf53e4b1-7689-42bd-9a50-042a87fb5bbd,https://www.aidatlanta.org/aidswalk
317,aisle-5,Aisle 5,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,scrape,html,daily,,[],,2026-02-07T06:06:32.510023+00:00,13,74c2f211-ee11-453d-8386-ac2861705695,https://aisle5atl.com
631,all-the-laughs-fest,All The Laughs (ATL) Comedy Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atl.tix.page/
647,alliance-collision-project,Alliance Theatre Palefsky Collision Project,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.alliancetheatre.org
1061,ark-coffeehaus,Ark Coffeehaus,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,venue,crawler,weekly,,[],,,,,https://www.arkcoffeehaus.com/
611,atl-blues-festival,ATL Blues Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.cobbenergycentre.com
641,atl-comedy-film-fest,Atlanta Comedy Film Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://filmfreeway.com/AtlantaComedyFilmFestival
688,atl-hip-hop-day-fest,Atlanta Hip Hop Day Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantahiphopdayfestival.com
718,atl-magazine-whiskey-fest,Atlanta Magazine Whiskey Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantamagazine.com/atlanta-magazine-whiskey-festival-2026/
712,atl-pride,Atlanta Pride Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantapride.org
585,atlanta-apparel-market,Atlanta Apparel Market,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlanta-apparel.com
578,atlanta-auto-show,Atlanta International Auto Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://goautoshow.com
651,atlanta-bead-show,Atlanta Bead Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://beadshows.com/
605,atlanta-boat-show,Discover Boating Atlanta Boat Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantaboatshow.com
669,atlanta-braves-opening-day,Atlanta Braves Opening Day,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.mlb.com/braves
680,atlanta-brick-con,Atlanta Brick Con,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantabrickcon.com
769,atlanta-camping-rv-show,Atlanta Camping & RV Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantarvshow.com
623,atlanta-caribbean-carnival,Atlanta Caribbean Carnival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantacarnival.org/
646,atlanta-christkindl-market,Atlanta Christkindl Market,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.christkindlmarket.org
737,atlanta-cocktail-week,Atlanta Cocktail Week,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantacocktailweek.com/
599,atlanta-coin-show,Greater Atlanta Coin Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,http://atlcoin.com
610,atlanta-diwali,Atlanta Diwali Celebration,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantamandir.info/
645,atlanta-eid-festival,Atlanta Eid Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.eidfest.org/
670,atlanta-fashion-week,Atlanta Fashion Week,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantafashionweek.co
733,atlanta-food-wine-festival,Atlanta Food & Wine Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlfoodandwinefestival.com
711,atlanta-fringe-festival,Atlanta Fringe Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantafringe.org
738,atlanta-greek-festival,Atlanta Greek Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,0,[],,2026-02-16T05:39:37.25839+00:00,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantagreekfestival.org
763,atlanta-hawks-home-opener,Atlanta Hawks Home Opener,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.nba.com/hawks
729,atlanta-home-show,Atlanta Home Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantahomeshow.com
767,atlanta-horror-film-fest,Atlanta Horror Film Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantahorrorfilmfest.com
732,atlanta-ice-cream-festival,Atlanta Ice Cream Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantaicecreamfestival.com
594,atlanta-jazz-fest,Atlanta Jazz Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantafestivals.com
735,atlanta-jewish-film-festival,Atlanta Jewish Film Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.ajff.org
656,atlanta-korean-festival,Atlanta Korean Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.koreanfestivalfoundation.com
659,atlanta-mac-cheese-fest,Atlanta Mac & Cheese Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://macandcheesefestival.com/
586,atlanta-maker-faire,Atlanta Mini Maker Faire,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://makerfaireatl.com
777,atlanta-marathon,Publix Atlanta Marathon,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantatrackclub.org
650,atlanta-model-train-show,Atlanta Model Train Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.cofga.org/
701,atlanta-orchid-show,Atlanta Orchid Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantaorchidsociety.org/atlanta-orchid-show/
587,atlanta-pen-show,Atlanta Pen Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantapenshow.info
695,atlanta-pizza-festival,Atlanta Pizza Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://uspizzafestivals.ticketsauce.com/e/atlanta-pizza-festival
674,atlanta-plant-fest,Atlanta Plant Fest,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://aliveexpo.com/
816,atlanta-printmakers-studio,Atlanta Printmakers Studio,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,scrape,,daily,,[],,,,,https://www.atlantaprintmakersstudio.org
640,atlanta-rare-book-fair,Atlanta Rare Book Fair,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://finefairs.com/atlanta
660,atlanta-record-show,Atlanta Record & CD Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://recordshowsofamerica.com/show/the-atlanta-record-cd-show/
704,atlanta-restaurant-week,Atlanta Restaurant Week,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantarestaurantweek.com
638,atlanta-salsa-congress,Atlanta Salsa & Bachata Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantasbf.com
692,atlanta-scandinavian-fest,Atlanta Scandinavian Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlantascandinavianfestival.org
837,atlanta-school-of-photography,Atlanta School of Photography,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,scrape,,daily,,[],,,,,https://www.atlschoolofphoto.com
627,atlanta-science-festival,Atlanta Science Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantasciencefestival.org
771,atlanta-shortsfest,Atlanta Shortsfest,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantashortsfest.com
776,atlanta-spotlight-film-festival,Atlanta Spotlight Film Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://spotlightfilmfestival.com/
573,atlanta-streets-alive,Atlanta Streets Alive,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlantastreetsalive.org
713,atlanta-supercross,Monster Energy AMA Supercross,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.supercrosslive.com
658,atlanta-tattoo-arts-festival,Atlanta Tattoo Arts Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,0,[],,2026-02-16T05:23:26.223235+00:00,4,74c2f211-ee11-453d-8386-ac2861705695,https://villainarts.com/atlanta-tattoo-arts-convention/
662,atlanta-underground-film-fest,Atlanta Underground Film Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://auff.org
724,atlanta-united-season-opener,Atlanta United FC Season Opener,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.atlutd.com
575,atlanta-wine-week,Atlanta Food & Wine Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlfoodandwinefestival.com
617,beer-bourbon-bbq,"Beer, Bourbon & BBQ Festival",False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://atlanta.beerandbourbon.com
828,bellina-alimentari,Bellina Alimentari,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,scrape,,daily,,[],,,,,https://mercatodibellina.com
722,beltline-lantern-parade,Atlanta BeltLine Lantern Parade,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://beltline.org
726,bereggae-festival,BeREGGAE Music & Arts Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.midtownatl.com/do/bereggae-music-and-arts-festival
1059,besties-alpharetta,Besties,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,venue,crawler,weekly,,[],,,,,https://bestiesempanadas.com
841,big-river-bindery,Big River Bindery,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,scrape,,daily,,[],,,,,https://bigriverbindery.com
758,big-shanty-festival,Big Shanty Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.kennesaw.com/big-shanty-festival/
745,black-fashion-weekend,Black Fashion Weekend,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.blackfashionweekend.com
598,blade-show,Blade Show,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,0,[],,2026-02-16T05:21:58.93648+00:00,,74c2f211-ee11-453d-8386-ac2861705695,https://bladeshow.com
344,blakes-on-the-park,Blake's on the Park,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,venue_calendar,llm_crawler,weekly,,[],,2026-02-14T06:16:55.899879+00:00,6,74c2f211-ee11-453d-8386-ac2861705695,https://www.instagram.com/blakesatl/
622,blue-ridge-blues-bbq,Blue Ridge Blues & BBQ Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.blueridgemountains.com/events/
720,blue-ridge-trout-fest,Blue Ridge Trout & Outdoor Adventures Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://blueridgetroutfest.com
600,bluesberry-norcross,Bluesberry Beer & Music Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://bluesberrybeerfestival.com
637,braves-country-fest,Braves Country Fest,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.mlb.com/braves/fans/music-fest
710,braves-fest,Braves Fest,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.mlb.com/braves
608,brookhaven-cherry-blossom,Brookhaven Cherry Blossom Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.brookhavenga.gov/159/Cherry-Blossom-Festival
1064,bulloch-hall,Bulloch Hall,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,venue,crawler,weekly,,[],,,,,https://www.bullochhall.org/
574,buried-alive-film-festival,Buried Alive Film Festival,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://buriedalivefilmfest.com
840,cabbagetown-art-center,Cabbagetown Art Center,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,scrape,,daily,,[],,,,,https://cabbagetownarts.com
624,caffeine-and-octane-fest,Caffeine and Octane,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.caffeineandoctane.com/c-o-atlanta
814,candlefish-atlanta,Candlefish Atlanta,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,scrape,,daily,,[],,,,,https://www.candlefish.com
676,candler-park-fall-fest,Candler Park Fall Fest,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,weekly,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://fallfest.candlerpark.org
625,canton-riverfest,Canton Riverfest,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://serviceleague.net/fundraisers/riverfest/
703,canton-wing-rock-fest,Wing & Rock Fest,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,daily,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.wingandrockfest.com
619,centennial-park-july-4th,Centennial Olympic Park July 4th,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,festival,,weekly,,[],,,,74c2f211-ee11-453d-8386-ac2861705695,https://www.gwcca.org
1086,center-civic-innovation,Center for Civic Innovation,False,False,no_crawler_module,No matching crawler module is currently registered for this source slug.,civic_organization,playwright,daily,0,[],,2026-02-16T18:52:41.030972+00:00,3,,https://civicatlanta.org/events
